Publishing Date,City,Address,Type,Description,Price (in €),Number_Room,Number_Bedroom,Surface (in m²),Latitude,Longitude,Link,Salles d'eau,Toilettes,Surface séjour,Surface terrasse,Etage,Nbre d'étages,Exposition,Salles de bain,Vue,Environnement,Surface totale,Taxe foncière,Surface terrain,Taxe habitation
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 3 p,299000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217940/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 3 p,296000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217937/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,204000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217934/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 2 p,204000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217931/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,Appartement sis Résidence Eaux Vives Etang Z'Abricot FDF 3 p,296000,3,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115131217928/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
15/11/22,Fort de France,97200,Appartement,APPARTEMENT T2 - REDOUTE,151840,2,0,42.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221115433537296/,0,1,0.0,0.0,0,2,0,1,0,0,0.0,0.0,0.0,0.0
14/11/22,Fort de France,97200,Appartement,12 appartements neufs dans une petite résidence,185000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221114231131322/,1,1,0.0,0.0,0,3,S,0,Campagne,Résidentiel,59.0,0.0,0.0,0.0
12/11/22,Fort de France,97200,Appartement,BEL APPARTEMENT T4,252520,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221112427104639/,1,2,0.0,0.0,3,0,0,1,0,0,0.0,0.0,0.0,0.0
10/11/22,Fort de France,97200,Appartement,"4 PIÈCES 90.38 M2 T4 - DERNIER ÉTAGE, VUE MARINA",570000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221110448559367/,2,1,26.0,3.0,5,5,0,0,0,0,0.0,0.0,0.0,0.0
10/11/22,Fort de France,97200,Appartement,T4 avec vue exceptionnelle et grande vrangue,545000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221110448559364/,2,1,22.0,9.0,5,5,0,0,0,0,0.0,0.0,0.0,0.0
09/11/22,Fort de France,97200,Appartement,Appartement Fort De France 3 pièce(s) 67 m2,175000,3,2,67.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221194639871695/,0,0,21.0,0.0,0,2,0,1,0,0,0.0,0.0,0.0,0.0
08/11/22,Fort de France,97200,Appartement,T1 avec piscine privée et jardin Les terrasses de Saint Paul,195772,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221181644409237/,1,1,26.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
08/11/22,Fort de France,97200,Appartement,"Vente Appartement 4 pièces 117,97 m2 à Fort de France",375000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221184219300918/,2,2,0.0,0.0,3,3,0,1,0,0,0.0,2820.0,0.0,0.0
05/11/22,Fort de France,97200,Appartement,T3 Fort de France proche du CHU,224700,3,2,69.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221154312170076/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
05/11/22,Fort de France,97200,Appartement,"Fort de France ,programme neuf, T 4 dans résidence de standi",632835,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221154154432688/,2,2,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0
03/11/22,Fort de France,97200,Appartement,"APPARTEMENT NEUF DE CARACTERE, 3PIECES- FORT DE FRANCE",360150,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221131650548521/,1,1,0.0,0.0,0,3,NO,0,Autre,Résidentiel,0.0,0.0,0.0,0.0
03/11/22,Fort de France,97200,Appartement,Appartement Fort De France 3 pièce(s) 52.05 m2,140000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221135215677584/,0,0,0.0,0.0,0,2,0,1,0,0,0.0,0.0,0.0,0.0
02/11/22,Fort de France,97200,Appartement,"Fort de France, T4 neuf dans résidence de standing",632835,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221124205850097/,2,2,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,ETANG Z'ABRICOT - T4 exceptionnel - Très beau standing - VEF,570000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221029445608479/,2,1,26.0,3.0,5,5,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Fort De France 2 pièce(s) 35.42 m2,118000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221029418598535/,1,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente Appartement 4 pièces 94 m2 à Fort de France,275000,4,3,94.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221027459905150/,2,3,0.0,23.0,1,3,0,1,0,0,117.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T2 (43m²),89000,2,0,43.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026154623117/,0,0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T4,499000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441481/,0,0,0.0,0.0,0,3,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T4,305000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441478/,0,0,0.0,0.0,0,3,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T5,193000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441475/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T5,189000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441472/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T4,198000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441469/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T4,186000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441466/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T4,187000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441463/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T4,185000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441460/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T5,339000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441454/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Petit Programme neuf - Fort de France du T2 au T4,249000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221026477441448/,0,0,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT DE FRANCE / Redoute - Charmant Appartement T2 avec vue,147000,2,0,35.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221025419178858/,1,1,0.0,0.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Les terrasses de Saint-Paul (Actable)T1, T2, T3 Appartements",189840,1,0,46.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221025029613862/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,BELVEDERE DU FORT - APPARTEMEMENT 3 PIECES NEUF AVEC TERRASS,285000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221024184932746/,0,1,0.0,0.0,0,4,S,1,Mer,Résidentiel,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,BELVEDERE DU FORT - APPARTEMEMENT 2 PIECES NEUF AVEC TERRASS,250000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221024183229922/,0,1,0.0,0.0,1,4,S,1,Mer,Résidentiel,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement à vendre Fort-de-France,63500,1,0,21.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221022429347115/,1,1,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T3 FORT DE FRANCE,194000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221022415997347/,1,1,0.0,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Les terrasses de Saint Paul Résidence (unique en Martinique),425954,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221020144326672/,2,2,27.0,36.0,0,2,0,0,0,0,104.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T1 Les terrasses de Saint Paul Résidence de prestige en Mart,193755,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221020143644383/,1,1,26.0,0.0,1,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Les terrasses de Saint Paul Résidence (unique en Martinique),256877,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221020143025855/,1,1,21.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Les terrasses de Saint Paul T3 Résidence (unique en Martiniq,437818,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221020147868361/,2,2,27.0,36.0,1,2,0,0,0,0,104.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,TRES BEL F5 VUE MER,530000,5,0,140.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221019154045700/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T1 Les terrasses de Saint Paul Résidence (unique en Martiniq,196959,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221018235293267/,1,1,26.0,0.0,2,2,SO,0,Mer,Résidentiel,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Les terrasses de Saint-Paul (Actable)T1, T2, T3 Appartements",189840,1,0,46.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221018161193757/,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,UN APPARTEMENT de type STUDIO situé en rez-de-jardin,59675,1,0,30.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221018121472632/,1,0,0.0,2.0,0,0,0,0,0,0,32.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT T3 - VENDU LOUÉ - FORT DE FRANCE,158050,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221016173445045/,0,1,27.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT T3 - VENDU LOUÉ - FORT DE FRANCE,158050,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221016161922749/,0,1,27.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Fort De France 2 pièce(s) 55.68 m2,138000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221015466820277/,0,0,0.0,0.0,0,7,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement à vendre Fort-de-France,260000,3,0,57.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221014437826214/,1,1,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente d'un appartement 4 pièces (83 m²) à FORT DE FRANCE,269470,4,3,83.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221013516576499/,1,1,0.0,0.0,2,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Résidence les Hauts du Moulin derniers T2, T4",226380,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221012152789256/,1,0,0.0,0.0,0,3,O,0,Autre,Urbain,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Résidence Belvédère du Fort a vendre T1 au T4 à partir de 18,185000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221011185971013/,1,0,0.0,0.0,0,4,0,0,Mer,Urbain,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T3 de Standing - DIDIER,320000,3,2,75.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221074476817593/,1,1,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,APPARTEMENT T3 AVEC GRANDE TERRASSE,179000,3,2,69.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221061443400004/,0,1,36.0,18.0,2,0,0,1,Campagne,0,87.0,1704.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T3 lumineux à vendre dans une petite résidence sécurisée,237600,3,2,64.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221041734045335/,2,1,28.0,23.0,1,0,0,0,0,0,87.0,1898.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T2 à FORT DE FRANCE,162000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221041516790751/,1,1,19.0,0.0,2,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T4 de standing à FORT-DE-FRANCE,660000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221041516790694/,0,4,44.0,0.0,7,7,0,3,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Bel appartement T3 à Redoute - Fort-de-France,185000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221041516790634/,2,1,0.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T3 en rez de chaussée à Fort-de-France,159000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221041516790622/,1,1,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement à vendre Fort-de-France,169000,4,3,109.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221044311720700/,1,1,0.0,10.0,3,3,0,1,0,0,119.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Appartement T2, déja loué",130000,2,0,56.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/221044236178913/,0,1,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vends T2 standing, Ravine Vilaine, FdeF",156000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229304422574900/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"[SOUS OFFRE] Appartement Diane - beau séjour lumineux, proch",120000,3,2,62.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229291713240508/,1,1,0.0,0.0,1,0,0,0,0,Résidentiel,0.0,1459.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 2 pièces 42,4 m2 à Fort de France",160500,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229294377819954/,1,1,18.0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Fort De France 4 pièce(s) 91 m2,238000,4,3,91.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229294113008500/,0,0,21.0,0.0,0,5,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Coup de Coeur: Duplex dans une résidence de Standing Route d,693000,5,4,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229284446963233/,0,3,0.0,0.0,3,4,0,3,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 3 pièces 64,35 m2 à Fort de France",240000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229274252627692/,0,1,0.0,0.0,1,2,0,1,0,0,0.0,1822.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Résidence de standing proposant des T1, T2 et T3 tout équipé",189840,1,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229231450507374/,1,1,0.0,0.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T4 avec vue imprenable,145800,4,3,97.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229234366761383/,1,1,0.0,0.0,4,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Beau duplex,158000,3,2,80.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229234262718004/,0,1,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement 4 pièces route de Cluny 104.51 m2,378000,4,3,105.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229214074912983/,1,2,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement vue mer Fort De France 3 pièce(s) 66 m2,155000,3,2,66.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229214074912848/,1,1,26.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,FORT-DE-FRANCE - Spacieux F2 + de 73m2 très Lumineux,130000,2,0,73.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229204184024192/,1,1,35.0,0.0,1,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T6 de standing Vieux moulin Didier,850000,8,5,183.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229174107876639/,0,0,0.0,0.0,0,0,0,3,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"T4 de haut standing, neuf, dans un domaine classé monument h",610000,4,3,120.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229174107876597/,2,2,48.0,42.0,2,2,0,1,0,0,162.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,T3 de standing Didier dans un domaine classé monument histor,370000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229174107876594/,0,1,32.0,0.0,0,2,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement T3 DUPLEX - Investissement Locatif,148000,3,2,62.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229164026596491/,0,2,0.0,0.0,0,3,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,PROGRAMME NEUF T1 au T4 a partir de 165 000 euros- Fort de F,595000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229947802734619/,0,0,0.0,0.0,0,4,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,PROGRAMME NEUF T1 au T4 a partir de 165 000 euros- Fort de F,300000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229947802734616/,0,0,0.0,0.0,0,4,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,PROGRAMME NEUF T1 au T4 a partir de 165 000 euros- Fort de F,185000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229947802734613/,0,0,0.0,0.0,0,4,0,1,0,0,0.0,0.0,45.0,0.0
30/10/22,Fort de France,97200,Appartement,PROGRAMME NEUF T1 au T4 a partir de 165 000 euros- Fort de F,215000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229947802734610/,0,0,0.0,0.0,0,4,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Fort de France - F2 Résidence Les Opalines - Investissement,110000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229514473542681/,1,1,0.0,0.0,1,4,0,0,Ville,Résidentiel,0.0,1100.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement standing T4 Fort-de-France,298000,4,3,92.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229442612550358/,0,0,0.0,0.0,0,4,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Appartement en résidence, de type T1 Bis",97000,1,0,37.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/229144219749202/,1,1,24.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 4 pièces 208,5 m2 à Fort de France",530000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228254529754402/,1,2,0.0,0.0,6,7,0,1,0,0,0.0,3095.0,0.0,2200.0
30/10/22,Fort de France,97200,Appartement,Appartement Fort De France 2 pièce(s).,70000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228216882142797/,0,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Vente Appartement 2 pièces 44 m2 à Fort de France,159000,2,0,44.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228204213555418/,1,1,0.0,0.0,3,0,0,0,0,0,0.0,1444.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,[SOUS COMPROMIS] Appartement Minato - Grand duplex avec vue ,307000,2,0,103.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228181430336986/,1,2,0.0,52.0,6,0,0,0,Mer,0,155.0,1930.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Les terrasses de Saint Paul T3 Résidence (unique en Martiniq,437818,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228184502251478/,2,2,27.0,0.0,1,2,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement Fort-de-france 2 pièce(s) 34.55 m2,85000,2,0,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228134153926124/,1,0,0.0,0.0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,BEAU T3 DE 83m² avec vue mer et port,162000,3,2,64.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228111917583835/,1,1,24.0,19.0,0,3,0,0,Mer,Urbain,0.0,1610.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 5 pièces 100,71 m2 à Fort de France",231000,5,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228942668880289/,1,2,33.0,0.0,2,3,0,1,0,0,0.0,1700.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,TRIPLEX avec piscine vue mer et vue pitons du carbet,850000,5,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228443936939820/,0,3,0.0,0.0,2,2,0,3,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Le Belvédère du Fort, la nouvelle résidence qui surplombe la",205000,2,0,46.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/228319475184551/,0,0,0.0,0.0,0,5,0,0,Mer,Résidentiel,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 3 pièces 57,86 m2 à Fort de France",158050,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227284545958710/,1,1,0.0,0.0,0,0,0,0,0,0,0.0,1731.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,F3 FORT DE FRANCE,189390,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227224212168703/,1,1,0.0,0.0,7,7,0,0,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,"Vente Appartement 3 pièces 62,58 m2 à Fort de France",195000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227144513406113/,0,1,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,RAVINE VILAINE : Très beau T3 résidentiel 87 m²,197000,3,2,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227124506807239/,0,3,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0
30/10/22,Fort de France,97200,Appartement,Appartement à vendre Fort-de-France,120000,2,0,40.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/227124291309403/,1,0,0.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0
